restaurantName,address,city,postalCode,country,priceRange,cuisineType,description,facilitiesServices,creditCards,phoneNumber,website,region,lat,lon
Antica Trattoria Giovanelli,via Centrale 5,Sarturano,29010,Italy,€,Countrycooking,"Situated in a charming rural setting at the foot of the surrounding hills, this trattoria has been run by the same family (now on the third generation) since 1939. Regional cuisine is to the fore here, with cured hams and roast and boiled meats all featuring on the menu, as well as its highly recommended homemade pastas and the almond tart withzabaione.","['Air conditioning', 'Car park', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 0523 975209,https://www.anticatrattoriagiovanelli.it,Emilia-Romagna,44.9745158,9.5091518
Autem*,via Serviliano Lattuada 2,Milan,20135,Italy,€€€,"Farmtotable,ModernCuisine","A modern direction with the kitchen well in view, even from the outside, just a short walk from Porta Romana, in a district buzzing with pubs and restaurants. The engaging initiative of bringing the menus written in the chef’s hand enhances the artisanal work and allows explaining the various dishes in person. This is the cuisine of Luca Natalini, a real Tuscan who loves illustrating his region and the produce he knows best: charcoal-grilled whole pigeon served with an offal tartlet is an excellent example of his culinary skill. A bright room at the entrance and a more private space at the back.","['Air conditioning', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 351 278 0368,https://autem-milano.com/,Lombardy,45.4641943,9.1896346
Gabbiano 3.0,Porto turistico 11,Marina di Grosseto,58100,Italy,€€€,Creative,"Overlooking the dock, this restaurant boasts a timber decor and 180° views of the sea and Punta Ala, the islands of Elba, Giglio and Montecristo, and the Argentario – a delightful panorama which is even more spectacular at sunset. At the helm in the kitchen, Alessandro Rossi creates two tasting menus featuring dishes that can also be ordered à la carte style. Not surprisingly, fish takes centre stage, although you’ll also find a few meat options and vegetables, many of which are sourced from the restaurant’s own kitchen garden.","['Air conditioning', 'Terrace']","['Amex', 'Unionpay', 'Dinersclub', 'Discover', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 0564 337812,https://www.ilgabbianotrepuntozero.it/,Tuscany,42.71785,10.9810013
Opera,via Sant'Antonio da Padova 3,Turin,10121,Italy,€€€,ItalianContemporary,"The former nineteenth century refectory of the nearby church has become the laboratory of a chef who is as skillful as he is creative: wrapped in the warm atmosphere of the brickwork of the evocative dining room, all the dishes have fruit as a recurring ingredient, which adds a touch of acidity and flavor to dishes of creative cuisine, whether of meat or fish, further enhanced by the work of an excellent sommelier.","['Air conditioning', 'Restaurant offering vegetarian menus', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 011 1950 7972,http://www.operatorino.it,Piedmont,45.0677551,7.6824892
San Domenico,via Colapesce 2,Pizzo Calabro,89812,Italy,€€€,"Contemporary,Seafood","Perched high on the tufa cliffs overlooking the Costa degli Dei, this contemporary-style restaurant boasts superb views from its dining room and especially from its panoramic summer terrace. The cuisine served by the young owner-chef is as modern as the setting – dishes are light and almost exclusively focused on local fish.","['Air conditioning', 'Great view', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 327 597 1692,http://www.sandomenicopizzo.it,Calabria,38.7356749,16.1622949
Dalla Gioconda,via dell'Orizzonte 2,Gabicce Monte,61011,Italy,€€€,"Countrycooking,Creative","Between the blue sky and the Adriatic Sea, at the highest point of Gabicce Monte, Dalla Gioconda is the gourmet rebirth of a renowned dancing venue in the town. The design is warm, conceived and created with sustainability in mind. Thanks to a long experience at the Osteria Francescana of Massimo Bottura, the talented chef Davide Di Fabio creates precise and beautiful dishes, cooked with the best ingredients of the territory and of their own garden. The cellar hides real gems, and the summer terrace offers moments of sheer beauty.","['Air conditioning', 'Great view', 'Interesting wine list', 'Terrace', 'Wheelchair access']","['Amex', 'Unionpay', 'Dinersclub', 'Discover', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 0541 962295,https://www.dallagioconda.it/,Marche,43.964191,12.7734292
Dalla Rosa Alda,strada Garibaldi 4,San Giorgio di Valpolicella,37015,Italy,€,"Venetian,TraditionalCuisine","The undoubted star of this restaurant is the Enbogonè tagliatelle – a pasta made entirely by hand and seasoned with a sauce made from borlotti beans, local extra - virgin olive oil and rosemary – although the menu features many other dishes. Simple, honest cuisine made mainly from carefully selected regional produce, accompanied by an excellent selection of local wines.","['Interesting wine list', 'Terrace', 'Wheelchair access']","['Mastercard', 'Visa']",+39 045 770 1018,https://dallarosalda.it/,Veneto,45.5354843,10.8495646
Gallo Nero,Via del Porrione 65/67,Sienna,53100,Italy,€€€,"RegionalCuisine,Contemporary","Situated on the edge of the Leocorno contrada (district) just a stone’s throw from the Piazza del Campo, this restaurant with medieval origins has a recently renovated, designer-style dining room with a modern feel. Marco Langella from Campania is at the helm in the kitchen, where he reinterprets local culinary traditions in a modern style with a careful focus on flavour. He also offers a special tasting menu featuring meat and fish dishes. We particularly enjoyed the duck with orange, bitters and Taggiasche olives, and (perhaps even more!) the creamy, delicious dessert made with blue Erborinato cheese, dates and French toast. The beautiful wine cellar can also be visited by guests.","['Air conditioning', 'Terrace']",[],+39 0577 284356,https://www.ristorantegallonero.it/,Tuscany,43.167205949999996,11.467561040475552
Il Gusto di Xinge,Viale Belfiore 2,Florence,50144,Italy,€€,"AsianContemporary,DimSum","The dining room at this restaurant is decorated in brown tones reminiscent of a teapot, brightened here and there by dashes of blue and modern leather chairs. The Chinese chef serves cuisine from his native country (including dim sum), while also remaining open to influences from France and Italy. Inspired by the Chinese book of the same name, the Dream of Red Chambers dish (lychee-shaped balls filled with shrimp and melted cheese) is particularly recommended by our inspector.",['Air conditioning'],"['Amex', 'Unionpay', 'Maestrocard', 'Mastercard', 'Visa']",+39 055 796 7025,http://www.ilgustodixinge.com,Tuscany,43.7697955,11.2556404
La Passion,"via San Nicolò 5/b, Vandoies di Sopra",Vintl,39030,Italy,€€,"ClassicCuisine,Italian","A small, cosy, completely wood - panelled stube has been set up in this residential building. The menus are traditional but inventive.","['Air conditioning', 'Car park', 'Restaurant offering vegetarian menus', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 0472 868595,https://www.lapassion.it/it/,Trentino-South Tyrol,46.8758184,11.72086444217766
Locanda Lo Scopiccio,via delle Casine 5,Perignano,56035,Italy,€€,"Tuscan,Creative","Run by the owner-chef and her husband, Locanda Lo Scopiccio is a charming restaurant where careful attention is paid to every detail so that guests feel totally pampered. The cuisine is regional with the occasional hint of creativity, with a choice of two surprise menus or à la carte dining. There’s also a winter garden with a bright yet romantic feel.","['Car park', 'Terrace']","['Dinersclub', 'Mastercard', 'Visa']",+39 370 327 5680,http://www.loscopiccioristorante.it,Tuscany,43.6049342,10.5896917
San Giorgio,viale Brigate Bisagno 69r,Genoa,16129,Italy,€€€,"ModernCuisine,Ligurian","Situated in the city albeit not right in the centre, San Giorgio is a typical Genovese restaurant – elegant and classic in style, with excellent cuisine served by the Scala family who have been in charge for decades. Young chef Samuele Di Mauro is at the helm, having started here as an apprentice and worked his way to the position of sous-chef and then head chef in 2022. Despite a focus on modern presentation and techniques, as demonstrated in dishes such as the raw bluefin tuna seasoned with an intense verbena mousse and served with caper cream and a “caviar” of dried and fried tuna, his cuisine is Mediterranean in style, with its roots in Ligurian aromas and flavours. The wine list is as impressive as the cuisine, with an entire section dedicated to French and Italian sparkling wines.","['Air conditioning', 'Interesting wine list', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 010 595 5205,https://www.ristorantesangiorgiogenova.it/,Liguria,44.40726,8.9338624
Antica Macelleria Cecchini - Solociccia,via Chiantigiana 5,Panzano,50022,Italy,€€,MeatsandGrills,"One of the most famous butchers in Italy has now turned his hand to cooking. At two locations, Solociccia or Officina della Bistecca, the menu is unique and served at a specific time with a meat proposal or a vegetarian option. Solociccia is only open for lunch.","['Air conditioning', 'Bring your own bottle', 'Restaurant offering vegetarian menus', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 055 852020,https://www.dariocecchini.com,Tuscany,43.4511713,11.6019628
Canova by Sadler,sestiere San Marco 1243,Venice,30124,Italy,€€€€,Contemporary,"The partnership between chef Sadler and the Baglioni chain can now be experienced in Venice, at this restaurant occupying a quiet, intimate dining room with an open-view kitchen in an elegant hotel literally a stone’s throw from St Mark’s Square. Here, the gourmet cuisine is prepared by a trusted resident chef from Puglia who creates visually impressive dishes from carefully chosen ingredients, with a choice of à la carte and two tasting menus (one creative Venetian, the other vegetarian). Simpler fare is available in the bistro next door or at tables on the outdoor terrace in fine weather.",['Air conditioning'],"['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 041 528 9840,https://venice.baglionihotels.com/it/ristoranti/canova-restaurant,Veneto,45.4371908,12.3345898
Hazama,via Savona 41,Milan,20144,Italy,€€€€,"Japanese,ClassicCuisine","Japanese cuisine served in a small restaurant where both the cuisine and decor are minimalist in style. Here, young chef Satoshi Hazama creates light dishes full of Japanese flavour, all made from top-quality ingredients. The kaiseki menu served in the evening consists of seven or nine different courses.","['Air conditioning', 'Notable sake list']","['Amex', 'Unionpay', 'Dinersclub', 'Discover', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 02 0995 5972,https://www.ristorantehazama.com,Lombardy,45.4641943,9.1896346
